"1","4877833986","9784877833985","","","いま読んでる","","","","2016-10-24 18:58:44","","さらに進化した画像処理ライブラリの定番 OpenCV 3基本プログラミング"," 北山洋幸","カットシステム","2016","本","392"
"1","4789830950","9784789830959","","","読みたい","","","","2016-10-24 18:58:58","","ディジタル画像処理の基礎と応用―基本概念から顔画像認識まで (ディジタル信号処理シリーズ)","酒井 幸市","CQ出版","2007","本","319"
"1","4774176311","9784774176314","","","読み終わった","","","","2016-10-24 19:00:02","2018-01-06 17:48:14","データサイエンティスト養成読本 機械学習入門編 (Software Design plus)","比戸 将平","技術評論社","2015","本","192"
"1","4339024910","9784339024913","","","読みたい","","","","2016-10-24 19:00:15","","入門 機械学習による異常検知―Rによる実践ガイド"," 井手剛","コロナ社","2015","本","275"
"1","4274068463","9784274068461","","","読みたい","","","","2016-10-24 19:00:30","","はじめての機械学習","小高 知宏","オーム社","2011","本","208"
"1","4152096446","9784152096449","","","読みたい","","","","2016-11-05 06:50:15","","超予測力:不確実な時代の先を読む10カ条","フィリップ・E・ テトロック","早川書房","2016","本","408"
"1","4873116074","9784873116075","","","読みたい","","","","2016-11-11 14:02:16","","実践 コンピュータビジョン","Jan Erik Solem","オライリージャパン","2013","本","288"
"1","489476654X","9784894766549","","","読みたい","","","","2016-11-18 20:36:29","","Rで学ぶ日本語テキストマイニング","石田 基広","ひつじ書房","2013","本","208"
"1","4478101574","9784478101575","","","読みたい","","","","2016-11-29 22:40:55","","生産性―――マッキンゼーが組織と人材に求め続けるもの","伊賀 泰代","ダイヤモンド社","2016","本","248"
"1","4798125466","9784798125466","","","いま読んでる","","","","2016-12-10 13:48:25","","リッスン・ファースト！ ソーシャルリスニングの教科書","スティーブン・D・ラパポート　","翔泳社","2012","本","352"
"1","4492654658","9784492654651","","","読みたい","","","","2017-01-07 10:40:12","","21世紀の貨幣論","フェリックス マーティン","東洋経済新報社","2014","本","486"
"1","4152091592","9784152091598","","","読みたい","","","","2017-01-15 14:35:04","","数学で読み解くあなたの一日","ジェイソン・I・ブラウン","早川書房","2010","本","322"
"1","4807908626","9784807908622","","","読み終わった","","","","2017-01-17 21:59:38","2017-01-17 21:59:38","狂気の科学―真面目な科学者たちの奇態な実験","レト・U. シュナイダー","東京化学同人","2015","本","279"
"1","4641150370","9784641150379","","","読みたい","","","","2017-01-19 08:47:34","","質的社会調査の方法 -- 他者の合理性の理解社会学 (有斐閣ストゥディア)","岸 政彦","有斐閣","2016","本","272"
"1","4163905804","9784163905808","","","読みたい","","","","2017-01-28 13:12:20","","人質の経済学","ロレッタナポリオーニ","文藝春秋","2016","本","308"
"1","4622076519","9784622076513","","","読みたい","","","","2017-02-05 17:47:16","","貧乏人の経済学――もういちど貧困問題を根っこから考える","アビジット・V・バナジー","みすず書房","2012","本","408"
"1","4326504331","9784326504336","","","読みたい","","","","2017-02-12 23:00:29","","ダメな統計学: 悲惨なほど完全なる手引書","アレックスラインハート","勁草書房","2017","本","185"
"1","4254122128","9784254122121","","","読みたい","","","","2017-02-13 22:12:55","","基礎からのベイズ統計学: ハミルトニアンモンテカルロ法による実践的入門","豊田 秀樹","朝倉書店","2015","本","228"
"1","4254122209","9784254122206","","","読みたい","","","","2017-02-13 22:13:11","","実践 ベイズモデリング -解析技法と認知モデル-","豊田 秀樹","朝倉書店","2017","本","224"
"1","4774176982","9784774176987","","","いま読んでる","","","","2017-02-27 19:11:02","","ITエンジニアのための機械学習理論入門","中井 悦司","技術評論社","2015","本","256"
"1","478851477X","9784788514775","","","読みたい","","","","2017-03-12 16:32:06","","ルールリテラシー 共働のための技術","佐藤 裕","新曜社","2016","本","180"
"1","4797389028","9784797389029","","","読みたい","","","","2017-03-19 13:16:41","","データを集める技術 最速で作るスクレイピング&クローラー (Informatics&IDEA)","佐々木 拓郎","SBクリエイティブ","2016","本","256"
"1","4802510284","9784802510288","","","読みたい","","","","2017-04-01 18:51:46","","Graphic Recorder ―議論を可視化するグラフィックレコーディングの教科書","清水 淳子","ビー・エヌ・エヌ新社","2017","本","152"
"1","4274067106","9784274067105","","","読みたい","","","","2017-04-07 19:43:26","","Rによるやさしい統計学","山田 剛史","オーム社","2008","本","404"
"1","4152096837","9784152096838","","","読みたい","","","","2017-04-29 17:41:35","","情報と秩序:原子から経済までを動かす根本原理を求めて","セザー・ ヒダルゴ","早川書房","2017","本","288"
"1","4873118026","9784873118024","","","いま読んでる","","","","2017-07-02 22:37:49","","エラスティックリーダーシップ ―自己組織化チームの育て方","Roy Osherove","オライリージャパン","2017","本","288"
"1","4778315715","9784778315719","","","読みたい","","","","2017-07-07 13:20:54","","ペンタゴンの頭脳 世界を動かす軍事科学機関DARPA (ヒストリカル・スタディーズ)","アニー・ジェイコブセン","太田出版","2017","本","592"
"1","486578117X","9784865781175","","","読みたい","","","","2017-07-30 15:56:04","","「生きものらしさ」をもとめて","大沢 文夫","藤原書店","2017","本","192"
"1","4791769937","9784791769933","","","読みたい","","","","2017-08-06 19:51:38","","生物圏の形而上学  ―宇宙・ヒト・微生物―","長沼毅","青土社","2017","本","225"
"1","4622077361","9784622077367","","","読みたい","","","","2017-08-06 19:56:36","","正直シグナル―― 非言語コミュニケーションの科学","アレックス(サンディ)・ペントランド","みすず書房","2013","本","248"
